Dt_Venda;Cod_prod;Cod_Cliente;Pr_custo;Pr_Unit;Qtde;Situacao;Cod_Canal_vendas;Cod_Vend
02/10/2018;9;9; R$2,64 ; R$2,78 ;22;N;1;9
02/10/2018;1;4; R$6,68 ; R$8,35 ;51;N;1;4
02/10/2018;2;2; R$1,12 ; R$1,18 ;24;N;1;2
03/10/2018;3;10; R$0,77 ; R$0,96 ;25;N;1;
03/10/2018;4;8; R$1,69 ; R$2,41 ;93;N;1;8
03/10/2018;5;5; R$3,00 ; R$4,28 ;88;N;1;5
03/10/2018;9;2; R$8,13 ; R$8,56 ;20;N;1;2
03/10/2018;5;9; R$3,00 ; R$4,28 ;60;N;1;9
03/10/2018;5;7; R$3,00 ; R$4,28 ;95;N;1;7
03/10/2018;9;9; R$2,64 ; R$2,78 ;35;N;1;9
03/10/2018;2;10; R$1,12 ; R$1,18 ;21;N;2;
03/10/2018;4;8; R$1,69 ; R$2,41 ;26;N;1;8
03/10/2018;5;5; R$3,00 ; R$4,28 ;37;N;1;5
03/10/2018;7;3; R$1,01 ; R$1,44 ;103;N;1;3
03/10/2018;9;2; R$8,13 ; R$8,56 ;12;N;2;2
03/10/2018;2;5; R$1,12 ; R$1,18 ;103;N;1;5
03/10/2018;2;4; R$1,12 ; R$1,18 ;67;N;2;4
03/10/2018;6;10; R$2,85 ; R$3,00 ;80;N;2;
03/10/2018;6;6; R$2,85 ; R$3,00 ;99;N;1;6
03/10/2018;3;7; R$0,77 ; R$0,96 ;64;N;2;7
03/10/2018;4;3; R$1,69 ; R$2,41 ;102;N;1;3
03/10/2018;9;9; R$2,64 ; R$2,78 ;28;N;1;9
03/10/2018;9;3; R$2,64 ; R$2,78 ;49;N;1;3
03/10/2018;4;7; R$1,69 ; R$2,41 ;105;N;2;7
04/10/2018;9;7; R$2,64 ; R$2,78 ;22;N;2;7
04/10/2018;9;7; R$8,13 ; R$8,56 ;45;N;1;7
04/10/2018;1;3; R$6,68 ; R$8,35 ;35;N;1;3
04/10/2018;2;9; R$1,12 ; R$1,18 ;54;N;1;9
04/10/2018;1;9; R$6,68 ; R$8,35 ;40;N;2;9
04/10/2018;3;1; R$0,77 ; R$0,96 ;103;N;1;1
04/10/2018;4;10; R$1,69 ; R$2,41 ;14;N;2;
04/10/2018;7;7; R$1,01 ; R$1,44 ;106;N;2;7
04/10/2018;2;3; R$1,12 ; R$1,18 ;108;N;1;3
04/10/2018;4;5; R$1,69 ; R$2,41 ;106;N;2;5
04/10/2018;3;6; R$0,77 ; R$0,96 ;65;N;2;6
04/10/2018;6;8; R$2,85 ; R$3,00 ;96;N;1;8
04/10/2018;7;8; R$1,01 ; R$1,44 ;63;N;1;8
05/10/2018;6;5; R$2,85 ; R$3,00 ;45;N;1;5
05/10/2018;7;2; R$1,01 ; R$1,44 ;15;N;1;2
05/10/2018;9;1; R$2,64 ; R$2,78 ;105;N;1;1
05/10/2018;4;9; R$1,69 ; R$2,41 ;103;N;2;9
05/10/2018;5;9; R$3,00 ; R$4,28 ;106;N;2;9
05/10/2018;2;9; R$1,12 ; R$1,18 ;95;N;1;9
05/10/2018;4;9; R$1,69 ; R$2,41 ;81;N;1;9
05/10/2018;6;5; R$2,85 ; R$3,00 ;52;N;1;5
05/10/2018;9;2; R$8,13 ; R$8,56 ;42;N;2;2
05/10/2018;2;7; R$1,12 ; R$1,18 ;108;N;1;7
05/10/2018;7;10; R$1,01 ; R$1,44 ;72;N;1;
05/10/2018;4;4; R$1,69 ; R$2,41 ;91;N;1;4
05/10/2018;7;3; R$1,01 ; R$1,44 ;95;N;1;3
05/10/2018;7;3; R$1,01 ; R$1,44 ;72;N;1;3
05/10/2018;9;3; R$2,64 ; R$2,78 ;54;N;2;3
05/10/2018;4;8; R$1,69 ; R$2,41 ;89;N;2;8
05/10/2018;5;5; R$3,00 ; R$4,28 ;83;N;1;5
05/10/2018;6;8; R$2,85 ; R$3,00 ;27;N;1;8
06/10/2018;2;2; R$1,12 ; R$1,18 ;22;N;1;2
06/10/2018;6;6; R$2,85 ; R$3,00 ;42;N;1;6
06/10/2018;5;8; R$3,00 ; R$4,28 ;19;N;1;8
06/10/2018;3;4; R$0,77 ; R$0,96 ;73;N;1;4
06/10/2018;6;4; R$2,85 ; R$3,00 ;100;N;1;4
06/10/2018;7;6; R$1,01 ; R$1,44 ;42;N;1;6
06/10/2018;7;8; R$1,01 ; R$1,44 ;93;N;1;8
06/10/2018;7;9; R$1,01 ; R$1,44 ;31;N;1;9
06/10/2018;4;8; R$1,69 ; R$2,41 ;94;N;1;8
06/10/2018;7;9; R$1,01 ; R$1,44 ;104;N;1;9
06/10/2018;9;9; R$2,64 ; R$2,78 ;71;N;1;9
06/10/2018;4;2; R$1,69 ; R$2,41 ;109;N;1;2
06/10/2018;5;5; R$3,00 ; R$4,28 ;44;N;2;5
06/10/2018;5;10; R$3,00 ; R$4,28 ;45;N;1;
06/10/2018;9;10; R$2,64 ; R$2,78 ;15;N;1;
06/10/2018;2;4; R$1,12 ; R$1,18 ;103;N;1;4
06/10/2018;2;6; R$1,12 ; R$1,18 ;107;N;2;6
06/10/2018;6;7; R$2,85 ; R$3,00 ;110;N;1;7
06/10/2018;5;9; R$3,00 ; R$4,28 ;25;N;1;9
06/10/2018;2;4; R$1,12 ; R$1,18 ;87;N;1;4
06/10/2018;4;6; R$1,69 ; R$2,41 ;35;N;2;6
06/10/2018;9;8; R$2,64 ; R$2,78 ;87;N;1;8
07/10/2018;1;7; R$6,68 ; R$8,35 ;61;N;1;7
07/10/2018;9;3; R$2,64 ; R$2,78 ;58;N;1;3
07/10/2018;9;9; R$8,13 ; R$8,56 ;82;N;1;9
07/10/2018;7;6; R$1,01 ; R$1,44 ;29;N;1;6
07/10/2018;5;10; R$3,00 ; R$4,28 ;99;N;1;
07/10/2018;9;2; R$8,13 ; R$8,56 ;45;N;1;2
07/10/2018;7;2; R$1,01 ; R$1,44 ;100;N;1;2
07/10/2018;9;8; R$8,13 ; R$8,56 ;112;N;2;8
07/10/2018;2;4; R$1,12 ; R$1,18 ;96;N;2;4
07/10/2018;7;1; R$1,01 ; R$1,44 ;53;N;2;1
07/10/2018;2;7; R$1,12 ; R$1,18 ;68;N;2;7
07/10/2018;5;5; R$3,00 ; R$4,28 ;43;N;1;5
07/10/2018;7;2; R$1,01 ; R$1,44 ;99;N;1;2
07/10/2018;9;2; R$8,13 ; R$8,56 ;48;N;2;2
07/10/2018;9;9; R$8,13 ; R$8,56 ;32;N;2;9
07/10/2018;4;6; R$1,69 ; R$2,41 ;108;N;1;6
07/10/2018;7;1; R$1,01 ; R$1,44 ;79;N;1;1
07/10/2018;4;10; R$1,69 ; R$2,41 ;101;N;1;
08/10/2018;1;2; R$6,68 ; R$8,35 ;53;N;1;2
08/10/2018;5;7; R$3,00 ; R$4,28 ;106;N;1;7
08/10/2018;9;1; R$2,64 ; R$2,78 ;64;N;2;1
08/10/2018;9;9; R$8,13 ; R$8,56 ;65;N;1;9
08/10/2018;1;9; R$6,68 ; R$8,35 ;92;N;2;9
08/10/2018;1;2; R$6,68 ; R$8,35 ;109;N;1;2
08/10/2018;6;2; R$2,85 ; R$3,00 ;72;N;2;2
08/10/2018;1;9; R$6,68 ; R$8,35 ;25;N;2;9
08/10/2018;1;3; R$6,68 ; R$8,35 ;54;N;1;3
08/10/2018;5;2; R$3,00 ; R$4,28 ;72;N;1;2
08/10/2018;6;5; R$2,85 ; R$3,00 ;88;N;1;5
08/10/2018;7;3; R$1,01 ; R$1,44 ;15;N;1;3
08/10/2018;1;7; R$6,68 ; R$8,35 ;100;N;1;7
08/10/2018;5;6; R$3,00 ; R$4,28 ;59;N;1;6
08/10/2018;3;8; R$0,77 ; R$0,96 ;106;N;1;8
08/10/2018;7;4; R$1,01 ; R$1,44 ;109;N;1;4
08/10/2018;4;5; R$1,69 ; R$2,41 ;102;N;1;5
09/10/2018;3;3; R$0,77 ; R$0,96 ;96;N;1;3
09/10/2018;9;10; R$8,13 ; R$8,56 ;95;N;1;
09/10/2018;5;9; R$3,00 ; R$4,28 ;103;N;1;9
09/10/2018;3;7; R$0,77 ; R$0,96 ;69;N;2;7
09/10/2018;6;2; R$2,85 ; R$3,00 ;10;N;1;2
09/10/2018;6;9; R$2,85 ; R$3,00 ;30;N;1;9
09/10/2018;6;5; R$2,85 ; R$3,00 ;12;N;2;5
09/10/2018;9;3; R$2,64 ; R$2,78 ;103;N;2;3
09/10/2018;1;5; R$6,68 ; R$8,35 ;20;N;2;5
09/10/2018;5;4; R$3,00 ; R$4,28 ;12;N;1;4
09/10/2018;5;4; R$3,00 ; R$4,28 ;44;N;1;4
09/10/2018;7;1; R$1,01 ; R$1,44 ;74;N;1;1
09/10/2018;1;7; R$6,68 ; R$8,35 ;13;N;1;7
09/10/2018;9;10; R$2,64 ; R$2,78 ;106;N;1;
09/10/2018;9;6; R$2,64 ; R$2,78 ;62;N;1;6
09/10/2018;4;6; R$1,69 ; R$2,41 ;57;N;1;6
09/10/2018;7;5; R$1,01 ; R$1,44 ;96;N;2;5
09/10/2018;9;1; R$2,64 ; R$2,78 ;61;N;1;1
10/10/2018;3;9; R$0,77 ; R$0,96 ;88;N;1;9
10/10/2018;3;5; R$0,77 ; R$0,96 ;11;N;2;5
10/10/2018;4;9; R$1,69 ; R$2,41 ;97;N;1;9
10/10/2018;7;4; R$1,01 ; R$1,44 ;82;N;2;4
10/10/2018;3;7; R$0,77 ; R$0,96 ;111;N;2;7
10/10/2018;9;6; R$8,13 ; R$8,56 ;25;N;1;6
10/10/2018;6;1; R$2,85 ; R$3,00 ;99;N;1;1
10/10/2018;1;7; R$6,68 ; R$8,35 ;58;N;2;7
10/10/2018;3;10; R$0,77 ; R$0,96 ;79;N;2;
10/10/2018;5;1; R$3,00 ; R$4,28 ;52;N;2;1
10/10/2018;9;10; R$2,64 ; R$2,78 ;40;N;2;
10/10/2018;3;3; R$0,77 ; R$0,96 ;114;N;2;3
10/10/2018;5;5; R$3,00 ; R$4,28 ;13;N;2;5
10/10/2018;5;4; R$3,00 ; R$4,28 ;96;N;1;4
10/10/2018;9;6; R$2,64 ; R$2,78 ;84;N;1;6
10/10/2018;9;10; R$2,64 ; R$2,78 ;106;N;1;
10/10/2018;3;2; R$0,77 ; R$0,96 ;70;N;2;2
10/10/2018;1;10; R$6,68 ; R$8,35 ;12;N;2;
10/10/2018;1;2; R$6,68 ; R$8,35 ;49;N;1;2
10/10/2018;9;8; R$8,13 ; R$8,56 ;30;N;1;8
11/10/2018;1;9; R$6,68 ; R$8,35 ;46;N;2;9
11/10/2018;1;9; R$6,68 ; R$8,35 ;62;N;1;9
11/10/2018;3;6; R$0,77 ; R$0,96 ;57;N;1;6
11/10/2018;4;10; R$1,69 ; R$2,41 ;101;N;1;
11/10/2018;5;10; R$3,00 ; R$4,28 ;90;N;2;
11/10/2018;9;1; R$8,13 ; R$8,56 ;36;N;1;1
11/10/2018;1;10; R$6,68 ; R$8,35 ;112;N;1;
11/10/2018;3;6; R$0,77 ; R$0,96 ;91;N;1;6
11/10/2018;6;4; R$2,85 ; R$3,00 ;48;N;1;4
11/10/2018;6;5; R$2,85 ; R$3,00 ;10;N;1;5
11/10/2018;5;7; R$3,00 ; R$4,28 ;45;N;2;7
11/10/2018;1;10; R$6,68 ; R$8,35 ;77;N;1;
11/10/2018;7;6; R$1,01 ; R$1,44 ;91;N;2;6
11/10/2018;3;10; R$0,77 ; R$0,96 ;38;N;1;
11/10/2018;5;5; R$3,00 ; R$4,28 ;60;N;1;5
11/10/2018;9;9; R$2,64 ; R$2,78 ;11;N;1;9
11/10/2018;4;4; R$1,69 ; R$2,41 ;114;N;1;4
11/10/2018;7;9; R$1,01 ; R$1,44 ;22;N;2;9
11/10/2018;2;8; R$1,12 ; R$1,18 ;42;N;1;8
11/10/2018;3;10; R$0,77 ; R$0,96 ;93;N;1;
11/10/2018;4;9; R$1,69 ; R$2,41 ;40;N;1;9
11/10/2018;6;10; R$2,85 ; R$3,00 ;17;N;1;
11/10/2018;6;7; R$2,85 ; R$3,00 ;64;N;2;7
11/10/2018;6;6; R$2,85 ; R$3,00 ;39;N;2;6
12/10/2018;6;2; R$2,85 ; R$3,00 ;49;N;2;2
12/10/2018;9;3; R$8,13 ; R$8,56 ;27;N;1;3
12/10/2018;6;6; R$2,85 ; R$3,00 ;54;N;2;6
12/10/2018;7;8; R$1,01 ; R$1,44 ;102;N;2;8
12/10/2018;6;6; R$2,85 ; R$3,00 ;41;N;1;6
12/10/2018;4;5; R$1,69 ; R$2,41 ;22;N;1;5
12/10/2018;5;6; R$3,00 ; R$4,28 ;19;N;1;6
12/10/2018;5;8; R$3,00 ; R$4,28 ;10;N;2;8
12/10/2018;7;8; R$1,01 ; R$1,44 ;53;N;1;8
12/10/2018;1;2; R$6,68 ; R$8,35 ;10;N;1;2
12/10/2018;5;4; R$3,00 ; R$4,28 ;16;N;1;4
12/10/2018;3;1; R$0,77 ; R$0,96 ;15;N;1;1
12/10/2018;6;2; R$2,85 ; R$3,00 ;74;N;1;2
12/10/2018;6;1; R$2,85 ; R$3,00 ;114;N;2;1
12/10/2018;9;5; R$8,13 ; R$8,56 ;73;N;1;5
12/10/2018;9;1; R$8,13 ; R$8,56 ;40;N;1;1
12/10/2018;6;3; R$2,85 ; R$3,00 ;59;N;2;3
12/10/2018;7;6; R$1,01 ; R$1,44 ;73;N;1;6
12/10/2018;7;3; R$1,01 ; R$1,44 ;106;N;2;3
12/10/2018;5;5; R$3,00 ; R$4,28 ;37;N;1;5
13/10/2018;1;6; R$6,68 ; R$8,35 ;16;N;1;6
13/10/2018;6;6; R$2,85 ; R$3,00 ;40;N;2;6
13/10/2018;9;4; R$2,64 ; R$2,78 ;71;N;1;4
13/10/2018;9;8; R$8,13 ; R$8,56 ;32;N;1;8
13/10/2018;4;5; R$1,69 ; R$2,41 ;73;N;1;5
13/10/2018;5;8; R$3,00 ; R$4,28 ;83;N;2;8
13/10/2018;9;10; R$2,64 ; R$2,78 ;85;N;1;
13/10/2018;1;5; R$6,68 ; R$8,35 ;73;N;1;5
13/10/2018;9;3; R$8,13 ; R$8,56 ;31;N;2;3
13/10/2018;9;5; R$2,64 ; R$2,78 ;101;N;1;5
13/10/2018;1;6; R$6,68 ; R$8,35 ;21;N;1;6
13/10/2018;2;6; R$1,12 ; R$1,18 ;10;N;1;6
13/10/2018;5;2; R$3,00 ; R$4,28 ;14;N;1;2
13/10/2018;6;2; R$2,85 ; R$3,00 ;88;N;2;2
13/10/2018;2;4; R$1,12 ; R$1,18 ;33;N;1;4
13/10/2018;7;2; R$1,01 ; R$1,44 ;104;N;1;2
13/10/2018;7;10; R$1,01 ; R$1,44 ;93;C;1;
13/10/2018;5;4; R$3,00 ; R$4,28 ;76;N;1;4
13/10/2018;9;4; R$8,13 ; R$8,56 ;72;N;1;4
13/10/2018;4;8; R$1,69 ; R$2,41 ;38;N;1;8
13/10/2018;4;6; R$1,69 ; R$2,41 ;80;N;1;6
13/10/2018;7;5; R$1,01 ; R$1,44 ;64;N;1;5
13/10/2018;2;6; R$1,12 ; R$1,18 ;58;N;1;6
13/10/2018;7;7; R$1,01 ; R$1,44 ;84;N;1;7
14/10/2018;3;9; R$0,77 ; R$0,96 ;66;N;1;9
14/10/2018;6;3; R$2,85 ; R$3,00 ;31;N;2;3
14/10/2018;6;10; R$2,85 ; R$3,00 ;59;N;1;
14/10/2018;6;4; R$2,85 ; R$3,00 ;52;N;1;4
14/10/2018;7;9; R$1,01 ; R$1,44 ;86;N;1;9
14/10/2018;9;9; R$8,13 ; R$8,56 ;96;N;1;9
14/10/2018;9;10; R$8,13 ; R$8,56 ;63;N;1;
14/10/2018;6;1; R$2,85 ; R$3,00 ;84;N;1;1
14/10/2018;9;6; R$2,64 ; R$2,78 ;52;N;1;6
14/10/2018;9;1; R$2,64 ; R$2,78 ;25;N;1;1
14/10/2018;4;4; R$1,69 ; R$2,41 ;84;N;1;4
14/10/2018;4;6; R$1,69 ; R$2,41 ;79;N;1;6
14/10/2018;2;6; R$1,12 ; R$1,18 ;74;N;1;6
14/10/2018;2;2; R$1,12 ; R$1,18 ;14;N;1;2
14/10/2018;7;5; R$1,01 ; R$1,44 ;57;N;1;5
14/10/2018;7;7; R$1,01 ; R$1,44 ;10;N;1;7
14/10/2018;7;8; R$1,01 ; R$1,44 ;47;N;2;8
15/10/2018;6;7; R$2,85 ; R$3,00 ;108;N;1;7
15/10/2018;7;2; R$1,01 ; R$1,44 ;99;N;2;2
15/10/2018;4;3; R$1,69 ; R$2,41 ;95;N;1;3
15/10/2018;3;1; R$0,77 ; R$0,96 ;38;N;2;1
15/10/2018;6;4; R$2,85 ; R$3,00 ;89;N;1;4
15/10/2018;7;9; R$1,01 ; R$1,44 ;76;N;2;9
15/10/2018;9;3; R$2,64 ; R$2,78 ;102;N;2;3
15/10/2018;9;10; R$2,64 ; R$2,78 ;13;N;1;
15/10/2018;1;3; R$6,68 ; R$8,35 ;90;C;2;3
15/10/2018;4;9; R$1,69 ; R$2,41 ;100;N;2;9
15/10/2018;5;9; R$3,00 ; R$4,28 ;112;N;1;9
15/10/2018;6;4; R$2,85 ; R$3,00 ;12;N;2;4
15/10/2018;9;7; R$2,64 ; R$2,78 ;62;N;2;7
15/10/2018;9;5; R$8,13 ; R$8,56 ;10;N;2;5
15/10/2018;2;9; R$1,12 ; R$1,18 ;18;N;1;9
15/10/2018;2;8; R$1,12 ; R$1,18 ;49;N;1;8
15/10/2018;3;5; R$0,77 ; R$0,96 ;42;N;2;5
15/10/2018;3;7; R$0,77 ; R$0,96 ;45;N;1;7
15/10/2018;6;2; R$2,85 ; R$3,00 ;64;N;1;2
15/10/2018;6;2; R$2,85 ; R$3,00 ;74;N;1;2
15/10/2018;6;6; R$2,85 ; R$3,00 ;65;N;1;6
15/10/2018;9;1; R$2,64 ; R$2,78 ;12;N;1;1
15/10/2018;3;6; R$0,77 ; R$0,96 ;88;N;2;6
15/10/2018;5;5; R$3,00 ; R$4,28 ;36;N;1;5
15/10/2018;7;7; R$1,01 ; R$1,44 ;107;N;1;7
15/10/2018;9;7; R$2,64 ; R$2,78 ;109;N;1;7
15/10/2018;4;7; R$1,69 ; R$2,41 ;35;N;1;7
15/10/2018;4;6; R$1,69 ; R$2,41 ;62;N;1;6
16/10/2018;2;9; R$1,12 ; R$1,18 ;96;N;1;9
16/10/2018;9;4; R$2,64 ; R$2,78 ;43;N;1;4
16/10/2018;9;1; R$8,13 ; R$8,56 ;53;N;1;1
16/10/2018;3;10; R$0,77 ; R$0,96 ;86;C;1;
16/10/2018;5;5; R$3,00 ; R$4,28 ;23;N;1;5
16/10/2018;5;9; R$3,00 ; R$4,28 ;58;N;1;9
16/10/2018;9;9; R$2,64 ; R$2,78 ;38;N;1;9
16/10/2018;9;7; R$2,64 ; R$2,78 ;50;N;1;7
16/10/2018;5;2; R$3,00 ; R$4,28 ;115;N;1;2
16/10/2018;7;2; R$1,01 ; R$1,44 ;44;N;1;2
16/10/2018;9;3; R$2,64 ; R$2,78 ;32;N;1;3
16/10/2018;7;1; R$1,01 ; R$1,44 ;88;N;1;1
16/10/2018;9;6; R$2,64 ; R$2,78 ;89;N;2;6
16/10/2018;3;9; R$0,77 ; R$0,96 ;62;N;1;9
16/10/2018;4;1; R$1,69 ; R$2,41 ;86;N;1;1
16/10/2018;9;2; R$2,64 ; R$2,78 ;37;N;1;2
16/10/2018;4;2; R$1,69 ; R$2,41 ;42;N;1;2
16/10/2018;4;8; R$1,69 ; R$2,41 ;24;N;2;8
16/10/2018;4;2; R$1,69 ; R$2,41 ;73;N;1;2
16/10/2018;6;6; R$2,85 ; R$3,00 ;55;N;1;6
17/10/2018;1;2; R$6,68 ; R$8,35 ;52;N;1;2
17/10/2018;4;1; R$1,69 ; R$2,41 ;68;N;2;1
17/10/2018;4;2; R$1,69 ; R$2,41 ;84;N;2;2
17/10/2018;6;6; R$2,85 ; R$3,00 ;38;N;1;6
17/10/2018;9;4; R$2,64 ; R$2,78 ;104;N;2;4
17/10/2018;2;6; R$1,12 ; R$1,18 ;25;N;1;6
17/10/2018;4;8; R$1,69 ; R$2,41 ;102;N;2;8
17/10/2018;9;8; R$2,64 ; R$2,78 ;79;N;1;8
17/10/2018;9;5; R$8,13 ; R$8,56 ;93;N;2;5
17/10/2018;7;2; R$1,01 ; R$1,44 ;30;N;1;2
17/10/2018;7;9; R$1,01 ; R$1,44 ;40;N;1;9
17/10/2018;9;7; R$2,64 ; R$2,78 ;113;N;2;7
17/10/2018;2;6; R$1,12 ; R$1,18 ;53;N;2;6
17/10/2018;4;4; R$1,69 ; R$2,41 ;24;N;1;4
17/10/2018;5;3; R$3,00 ; R$4,28 ;38;N;2;3
17/10/2018;6;3; R$2,85 ; R$3,00 ;49;N;1;3
17/10/2018;4;3; R$1,69 ; R$2,41 ;18;N;1;3
17/10/2018;6;9; R$2,85 ; R$3,00 ;70;N;2;9
17/10/2018;6;6; R$2,85 ; R$3,00 ;83;N;1;6
17/10/2018;1;4; R$6,68 ; R$8,35 ;13;N;1;4
17/10/2018;4;8; R$1,69 ; R$2,41 ;109;N;1;8
17/10/2018;6;9; R$2,85 ; R$3,00 ;92;N;1;9
17/10/2018;7;7; R$1,01 ; R$1,44 ;35;N;2;7
17/10/2018;7;4; R$1,01 ; R$1,44 ;81;N;1;4
17/10/2018;9;5; R$8,13 ; R$8,56 ;17;N;1;5
17/10/2018;7;4; R$1,01 ; R$1,44 ;93;N;2;4
17/10/2018;4;6; R$1,69 ; R$2,41 ;114;N;1;6
17/10/2018;5;7; R$3,00 ; R$4,28 ;18;N;2;7
17/10/2018;7;8; R$1,01 ; R$1,44 ;15;N;1;8
17/10/2018;9;6; R$2,64 ; R$2,78 ;37;N;1;6
18/10/2018;2;4; R$1,12 ; R$1,18 ;74;N;1;4
18/10/2018;4;9; R$1,69 ; R$2,41 ;93;N;1;9
18/10/2018;7;10; R$1,01 ; R$1,44 ;63;N;1;
18/10/2018;5;4; R$3,00 ; R$4,28 ;44;N;1;4
18/10/2018;9;4; R$8,13 ; R$8,56 ;18;N;1;4
18/10/2018;1;6; R$6,68 ; R$8,35 ;109;N;1;6
18/10/2018;5;1; R$3,00 ; R$4,28 ;68;N;2;1
18/10/2018;1;4; R$6,68 ; R$8,35 ;44;N;1;4
18/10/2018;9;7; R$2,64 ; R$2,78 ;21;N;1;7
18/10/2018;2;6; R$1,12 ; R$1,18 ;15;N;1;6
18/10/2018;9;3; R$2,64 ; R$2,78 ;21;N;1;3
18/10/2018;9;3; R$8,13 ; R$8,56 ;33;N;1;3
18/10/2018;7;5; R$1,01 ; R$1,44 ;63;N;1;5
18/10/2018;5;4; R$3,00 ; R$4,28 ;105;N;2;4
18/10/2018;5;8; R$3,00 ; R$4,28 ;31;N;1;8
18/10/2018;9;4; R$2,64 ; R$2,78 ;101;N;2;4
19/10/2018;4;1; R$1,69 ; R$2,41 ;91;N;1;1
19/10/2018;1;1; R$6,68 ; R$8,35 ;29;N;1;1
19/10/2018;2;9; R$1,12 ; R$1,18 ;111;N;2;9
19/10/2018;2;9; R$1,12 ; R$1,18 ;81;N;2;9
19/10/2018;7;1; R$1,01 ; R$1,44 ;101;N;1;1
19/10/2018;4;7; R$1,69 ; R$2,41 ;88;N;1;7
19/10/2018;5;2; R$3,00 ; R$4,28 ;27;N;1;2
19/10/2018;3;4; R$0,77 ; R$0,96 ;31;N;2;4
19/10/2018;3;3; R$0,77 ; R$0,96 ;79;N;2;3
19/10/2018;4;1; R$1,69 ; R$2,41 ;45;N;1;1
19/10/2018;5;4; R$3,00 ; R$4,28 ;29;N;2;4
19/10/2018;7;7; R$1,01 ; R$1,44 ;114;N;2;7
19/10/2018;9;9; R$2,64 ; R$2,78 ;57;N;1;9
19/10/2018;5;9; R$3,00 ; R$4,28 ;86;N;1;9
19/10/2018;5;10; R$3,00 ; R$4,28 ;85;N;2;
19/10/2018;6;10; R$2,85 ; R$3,00 ;106;N;1;
20/10/2018;1;1; R$6,68 ; R$8,35 ;66;N;2;1
20/10/2018;3;9; R$0,77 ; R$0,96 ;18;N;2;9
20/10/2018;1;2; R$6,68 ; R$8,35 ;37;N;2;2
20/10/2018;2;4; R$1,12 ; R$1,18 ;108;N;2;4
20/10/2018;4;9; R$1,69 ; R$2,41 ;15;N;2;9
20/10/2018;9;1; R$2,64 ; R$2,78 ;65;N;1;1
20/10/2018;9;1; R$8,13 ; R$8,56 ;108;N;2;1
20/10/2018;9;2; R$8,13 ; R$8,56 ;26;N;1;2
20/10/2018;2;4; R$1,12 ; R$1,18 ;72;N;1;4
20/10/2018;3;10; R$0,77 ; R$0,96 ;48;N;2;
20/10/2018;4;7; R$1,69 ; R$2,41 ;53;N;1;7
20/10/2018;9;1; R$2,64 ; R$2,78 ;31;N;2;1
20/10/2018;5;8; R$3,00 ; R$4,28 ;98;N;1;8
20/10/2018;2;6; R$1,12 ; R$1,18 ;14;N;2;6
20/10/2018;5;2; R$3,00 ; R$4,28 ;109;N;2;2
20/10/2018;9;2; R$2,64 ; R$2,78 ;83;N;1;2
21/10/2018;2;6; R$1,12 ; R$1,18 ;37;N;1;6
21/10/2018;6;10; R$2,85 ; R$3,00 ;12;N;2;
21/10/2018;9;6; R$8,13 ; R$8,56 ;68;N;1;6
21/10/2018;7;10; R$1,01 ; R$1,44 ;40;N;2;
21/10/2018;9;2; R$2,64 ; R$2,78 ;66;N;1;2
21/10/2018;7;10; R$1,01 ; R$1,44 ;55;N;2;
21/10/2018;3;1; R$0,77 ; R$0,96 ;42;N;1;1
21/10/2018;3;8; R$0,77 ; R$0,96 ;78;N;1;8
21/10/2018;4;3; R$1,69 ; R$2,41 ;77;N;1;3
21/10/2018;5;10; R$3,00 ; R$4,28 ;19;N;1;
21/10/2018;1;2; R$6,68 ; R$8,35 ;59;N;1;2
21/10/2018;4;2; R$1,69 ; R$2,41 ;112;N;2;2
21/10/2018;7;6; R$1,01 ; R$1,44 ;48;N;1;6
22/10/2018;1;1; R$6,68 ; R$8,35 ;42;N;1;1
22/10/2018;2;4; R$1,12 ; R$1,18 ;31;N;1;4
22/10/2018;3;2; R$0,77 ; R$0,96 ;64;N;2;2
22/10/2018;5;10; R$3,00 ; R$4,28 ;43;N;1;
22/10/2018;2;8; R$1,12 ; R$1,18 ;87;N;2;8
22/10/2018;5;5; R$3,00 ; R$4,28 ;113;N;1;5
22/10/2018;4;2; R$1,69 ; R$2,41 ;66;N;1;2
22/10/2018;7;4; R$1,01 ; R$1,44 ;89;N;1;4
22/10/2018;9;4; R$2,64 ; R$2,78 ;113;N;1;4
22/10/2018;9;5; R$8,13 ; R$8,56 ;73;N;1;5
22/10/2018;5;10; R$3,00 ; R$4,28 ;30;N;1;
22/10/2018;2;1; R$1,12 ; R$1,18 ;45;N;2;1
22/10/2018;6;8; R$2,85 ; R$3,00 ;47;N;1;8
22/10/2018;1;4; R$6,68 ; R$8,35 ;57;N;1;4
22/10/2018;6;8; R$2,85 ; R$3,00 ;11;N;1;8
22/10/2018;7;8; R$1,01 ; R$1,44 ;78;N;1;8
22/10/2018;3;7; R$0,77 ; R$0,96 ;13;N;1;7
22/10/2018;5;1; R$3,00 ; R$4,28 ;75;N;1;1
22/10/2018;3;5; R$0,77 ; R$0,96 ;30;N;1;5
22/10/2018;3;3; R$0,77 ; R$0,96 ;27;N;2;3
22/10/2018;4;1; R$1,69 ; R$2,41 ;110;N;2;1
22/10/2018;5;6; R$3,00 ; R$4,28 ;93;N;1;6
22/10/2018;7;4; R$1,01 ; R$1,44 ;57;N;2;4
22/10/2018;2;7; R$1,12 ; R$1,18 ;82;N;1;7
22/10/2018;2;3; R$1,12 ; R$1,18 ;100;N;2;3
