Dt_Venda;Cod_prod;Cod_Cliente;Pr_custo;Pr_Unit;Qtde;Situacao;Cod_Canal_vendas;Cod_Vend
25/09/2017;3;8; R$0,78 ; R$0,97 ;83;N;1;8
25/09/2017;4;2; R$1,74 ; R$2,48 ;74;N;2;2
25/09/2017;9;7; R$7,97 ; R$8,39 ;109;N;1;7
25/09/2017;2;5; R$1,14 ; R$1,20 ;62;N;1;5
25/09/2017;6;6; R$2,79 ; R$2,94 ;34;N;1;6
25/09/2017;7;10; R$1,00 ; R$1,43 ;115;N;1;
25/09/2017;9;10; R$8,13 ; R$8,56 ;19;N;2;
25/09/2017;3;7; R$0,79 ; R$0,99 ;50;N;1;7
25/09/2017;4;6; R$1,72 ; R$2,46 ;99;N;2;6
25/09/2017;9;9; R$8,21 ; R$8,65 ;31;N;1;9
25/09/2017;9;9; R$7,97 ; R$8,39 ;39;N;2;9
25/09/2017;2;9; R$1,09 ; R$1,14 ;79;N;1;9
25/09/2017;5;3; R$2,91 ; R$4,15 ;41;N;1;3
25/09/2017;9;10; R$2,64 ; R$2,78 ;107;N;1;
25/09/2017;9;4; R$2,64 ; R$2,78 ;110;N;1;4
25/09/2017;4;6; R$1,64 ; R$2,34 ;27;N;1;6
25/09/2017;4;10; R$1,65 ; R$2,36 ;42;N;2;
25/09/2017;6;1; R$2,76 ; R$2,91 ;54;N;2;1
25/09/2017;9;1; R$2,69 ; R$2,84 ;34;N;1;1
25/09/2017;9;3; R$8,21 ; R$8,65 ;45;N;1;3
25/09/2017;1;3; R$6,88 ; R$8,60 ;43;N;1;3
25/09/2017;6;5; R$2,91 ; R$3,06 ;52;N;1;5
25/09/2017;9;4; R$2,61 ; R$2,75 ;86;N;1;4
25/09/2017;9;8; R$2,56 ; R$2,70 ;103;N;2;8
25/09/2017;7;2; R$0,98 ; R$1,40 ;69;N;2;2
26/09/2017;9;6; R$2,67 ; R$2,81 ;61;N;1;6
26/09/2017;3;3; R$0,77 ; R$0,96 ;50;N;2;3
26/09/2017;6;6; R$2,76 ; R$2,91 ;83;N;1;6
26/09/2017;9;9; R$2,69 ; R$2,84 ;94;N;2;9
26/09/2017;3;10; R$0,79 ; R$0,99 ;95;N;2;
26/09/2017;4;2; R$1,69 ; R$2,41 ;77;N;1;2
26/09/2017;5;7; R$2,97 ; R$4,24 ;70;N;1;7
26/09/2017;9;9; R$2,67 ; R$2,81 ;61;N;1;9
26/09/2017;5;4; R$2,94 ; R$4,19 ;21;N;2;4
26/09/2017;3;6; R$0,78 ; R$0,97 ;37;N;2;6
26/09/2017;4;1; R$1,64 ; R$2,34 ;32;N;2;1
26/09/2017;6;8; R$2,91 ; R$3,06 ;67;N;1;8
26/09/2017;7;8; R$1,04 ; R$1,48 ;72;N;1;8
26/09/2017;9;9; R$8,21 ; R$8,65 ;110;N;2;9
26/09/2017;9;6; R$8,21 ; R$8,65 ;67;N;1;6
26/09/2017;5;4; R$2,97 ; R$4,24 ;15;N;1;4
26/09/2017;4;1; R$1,72 ; R$2,46 ;106;N;1;1
27/09/2017;2;6; R$1,12 ; R$1,18 ;86;N;1;6
27/09/2017;2;10; R$1,15 ; R$1,22 ;92;N;2;
27/09/2017;7;4; R$1,01 ; R$1,44 ;68;N;2;4
27/09/2017;9;1; R$2,56 ; R$2,70 ;85;N;1;1
27/09/2017;9;10; R$2,69 ; R$2,84 ;27;N;1;
27/09/2017;3;6; R$0,79 ; R$0,99 ;65;N;1;6
27/09/2017;5;7; R$2,94 ; R$4,19 ;79;N;1;7
27/09/2017;5;2; R$3,00 ; R$4,28 ;112;N;1;2
27/09/2017;4;5; R$1,74 ; R$2,48 ;92;N;1;5
27/09/2017;5;8; R$3,06 ; R$4,37 ;34;N;1;8
27/09/2017;7;4; R$1,01 ; R$1,44 ;44;N;1;4
27/09/2017;7;1; R$1,01 ; R$1,44 ;114;N;2;1
27/09/2017;9;2; R$2,59 ; R$2,72 ;72;N;2;2
27/09/2017;9;2; R$2,56 ; R$2,70 ;22;N;1;2
27/09/2017;2;10; R$1,12 ; R$1,18 ;35;N;2;
27/09/2017;3;10; R$0,79 ; R$0,99 ;58;N;1;
27/09/2017;1;1; R$6,81 ; R$8,52 ;40;N;1;1
27/09/2017;5;7; R$3,03 ; R$4,32 ;92;N;1;7
27/09/2017;7;4; R$0,99 ; R$1,41 ;106;N;1;4
27/09/2017;7;8; R$1,00 ; R$1,43 ;110;N;1;8
28/09/2017;9;8; R$2,59 ; R$2,72 ;92;N;1;8
28/09/2017;1;2; R$6,55 ; R$8,18 ;75;N;1;2
28/09/2017;9;6; R$2,67 ; R$2,81 ;32;N;1;6
28/09/2017;2;7; R$1,12 ; R$1,18 ;81;N;2;7
28/09/2017;3;8; R$0,78 ; R$0,98 ;29;N;1;8
28/09/2017;7;7; R$1,01 ; R$1,44 ;94;N;1;7
28/09/2017;4;3; R$1,72 ; R$2,46 ;61;N;1;3
28/09/2017;4;9; R$1,70 ; R$2,43 ;43;N;1;9
28/09/2017;6;2; R$2,94 ; R$3,09 ;17;N;2;2
28/09/2017;9;10; R$2,56 ; R$2,70 ;64;N;1;
28/09/2017;9;1; R$8,13 ; R$8,56 ;15;N;1;1
28/09/2017;6;8; R$2,82 ; R$2,97 ;65;N;2;8
28/09/2017;6;10; R$2,82 ; R$2,97 ;67;N;1;
28/09/2017;7;5; R$1,02 ; R$1,45 ;57;N;1;5
28/09/2017;9;7; R$8,29 ; R$8,73 ;66;N;1;7
28/09/2017;3;9; R$0,78 ; R$0,98 ;22;N;1;9
28/09/2017;4;2; R$1,69 ; R$2,41 ;15;N;1;2
28/09/2017;2;5; R$1,15 ; R$1,22 ;115;N;2;5
28/09/2017;7;2; R$0,98 ; R$1,40 ;47;N;1;2
29/09/2017;6;8; R$2,76 ; R$2,91 ;93;N;1;8
29/09/2017;7;5; R$0,98 ; R$1,40 ;76;N;1;5
29/09/2017;1;1; R$6,55 ; R$8,18 ;19;N;1;1
29/09/2017;1;10; R$6,55 ; R$8,18 ;88;N;2;
29/09/2017;2;7; R$1,14 ; R$1,20 ;26;N;2;7
29/09/2017;4;1; R$1,74 ; R$2,48 ;35;N;1;1
29/09/2017;5;5; R$3,03 ; R$4,32 ;34;N;2;5
29/09/2017;2;2; R$1,13 ; R$1,19 ;40;N;1;2
29/09/2017;3;8; R$0,75 ; R$0,94 ;53;N;2;8
29/09/2017;5;5; R$2,91 ; R$4,15 ;71;N;1;5
29/09/2017;6;5; R$2,85 ; R$3,00 ;110;N;1;5
29/09/2017;7;8; R$1,01 ; R$1,44 ;30;N;1;8
29/09/2017;9;4; R$2,64 ; R$2,78 ;25;N;1;4
29/09/2017;4;8; R$1,64 ; R$2,34 ;88;N;1;8
29/09/2017;5;1; R$2,91 ; R$4,15 ;105;N;1;1
29/09/2017;7;3; R$0,98 ; R$1,40 ;19;N;1;3
30/09/2017;4;3; R$1,67 ; R$2,39 ;10;N;2;3
30/09/2017;1;7; R$6,48 ; R$8,10 ;58;N;1;7
30/09/2017;3;5; R$0,78 ; R$0,98 ;107;N;1;5
30/09/2017;5;7; R$3,09 ; R$4,41 ;13;N;1;7
30/09/2017;5;4; R$3,09 ; R$4,41 ;54;N;2;4
30/09/2017;1;8; R$6,88 ; R$8,60 ;42;N;1;8
30/09/2017;4;9; R$1,64 ; R$2,34 ;45;N;1;9
30/09/2017;7;5; R$1,04 ; R$1,48 ;98;N;2;5
30/09/2017;7;2; R$0,99 ; R$1,41 ;35;N;1;2
30/09/2017;9;5; R$2,72 ; R$2,86 ;66;N;2;5
30/09/2017;5;7; R$3,03 ; R$4,32 ;35;N;1;7
30/09/2017;3;4; R$0,78 ; R$0,98 ;42;N;1;4
30/09/2017;3;9; R$0,75 ; R$0,94 ;72;N;1;9
30/09/2017;4;7; R$1,65 ; R$2,36 ;11;N;2;7
30/09/2017;9;1; R$2,59 ; R$2,72 ;104;N;2;1
01/10/2017;4;2; R$1,65 ; R$2,36 ;42;N;1;2
01/10/2017;4;3; R$1,67 ; R$2,39 ;21;N;1;3
01/10/2017;7;7; R$1,03 ; R$1,47 ;89;N;1;7
01/10/2017;3;9; R$0,79 ; R$0,99 ;84;N;2;9
01/10/2017;6;8; R$2,88 ; R$3,03 ;91;N;1;8
01/10/2017;7;4; R$0,98 ; R$1,40 ;83;N;1;4
01/10/2017;7;3; R$1,02 ; R$1,45 ;45;N;2;3
01/10/2017;7;10; R$1,01 ; R$1,44 ;93;N;1;
01/10/2017;1;3; R$6,81 ; R$8,52 ;43;N;1;3
01/10/2017;2;2; R$1,10 ; R$1,16 ;33;N;1;2
01/10/2017;4;2; R$1,65 ; R$2,36 ;110;N;1;2
01/10/2017;9;4; R$2,69 ; R$2,84 ;51;N;1;4
01/10/2017;3;10; R$0,78 ; R$0,98 ;30;N;1;
01/10/2017;5;3; R$3,06 ; R$4,37 ;93;N;1;3
01/10/2017;7;7; R$1,04 ; R$1,48 ;80;N;1;7
01/10/2017;7;1; R$1,00 ; R$1,43 ;51;N;2;1
01/10/2017;2;3; R$1,13 ; R$1,19 ;88;N;1;3
02/10/2017;4;8; R$1,67 ; R$2,39 ;86;N;1;8
02/10/2017;9;4; R$8,21 ; R$8,65 ;25;N;2;4
02/10/2017;3;4; R$0,75 ; R$0,94 ;75;N;1;4
02/10/2017;6;5; R$2,88 ; R$3,03 ;52;N;1;5
02/10/2017;5;2; R$3,06 ; R$4,37 ;101;N;1;2
02/10/2017;5;7; R$3,00 ; R$4,28 ;50;N;1;7
02/10/2017;5;10; R$3,00 ; R$4,28 ;75;N;2;
02/10/2017;2;9; R$1,10 ; R$1,16 ;89;N;1;9
02/10/2017;7;6; R$1,01 ; R$1,44 ;52;N;2;6
02/10/2017;9;1; R$2,64 ; R$2,78 ;83;N;2;1
02/10/2017;3;8; R$0,74 ; R$0,93 ;89;N;2;8
02/10/2017;6;4; R$2,76 ; R$2,91 ;59;N;1;4
02/10/2017;9;3; R$2,67 ; R$2,81 ;80;N;2;3
02/10/2017;9;7; R$8,13 ; R$8,56 ;59;N;1;7
02/10/2017;9;2; R$8,38 ; R$8,82 ;38;N;1;2
02/10/2017;6;10; R$2,76 ; R$2,91 ;75;N;1;
02/10/2017;9;5; R$8,21 ; R$8,65 ;66;N;1;5
02/10/2017;3;9; R$0,74 ; R$0,93 ;68;N;1;9
02/10/2017;3;3; R$0,78 ; R$0,97 ;89;N;1;3
02/10/2017;6;10; R$2,76 ; R$2,91 ;69;N;2;
02/10/2017;2;2; R$1,09 ; R$1,14 ;48;N;1;2
02/10/2017;6;7; R$2,88 ; R$3,03 ;23;N;1;7
02/10/2017;6;9; R$2,85 ; R$3,00 ;34;N;1;9
03/10/2017;2;2; R$1,15 ; R$1,22 ;21;N;2;2
03/10/2017;3;3; R$0,77 ; R$0,96 ;94;N;1;3
03/10/2017;7;3; R$1,02 ; R$1,45 ;72;N;1;3
03/10/2017;7;4; R$1,01 ; R$1,44 ;13;N;1;4
03/10/2017;9;5; R$2,61 ; R$2,75 ;36;N;1;5
03/10/2017;3;8; R$0,74 ; R$0,93 ;25;N;2;8
03/10/2017;6;1; R$2,91 ; R$3,06 ;51;N;1;1
03/10/2017;9;10; R$8,29 ; R$8,73 ;92;N;2;
03/10/2017;4;8; R$1,64 ; R$2,34 ;51;N;1;8
03/10/2017;4;1; R$1,74 ; R$2,48 ;71;N;1;1
03/10/2017;6;4; R$2,88 ; R$3,03 ;49;N;1;4
03/10/2017;3;9; R$0,76 ; R$0,95 ;20;N;1;9
03/10/2017;4;8; R$1,65 ; R$2,36 ;83;N;1;8
03/10/2017;6;9; R$2,91 ; R$3,06 ;82;N;1;9
03/10/2017;6;7; R$2,85 ; R$3,00 ;102;N;1;7
03/10/2017;6;8; R$2,76 ; R$2,91 ;38;N;1;8
03/10/2017;9;4; R$2,67 ; R$2,81 ;68;N;2;4
03/10/2017;7;9; R$0,99 ; R$1,41 ;10;N;2;9
03/10/2017;7;6; R$1,01 ; R$1,44 ;57;N;1;6
03/10/2017;7;10; R$0,98 ; R$1,40 ;77;N;1;
04/10/2017;3;7; R$0,79 ; R$0,99 ;10;N;1;7
04/10/2017;4;1; R$1,65 ; R$2,36 ;81;N;1;1
04/10/2017;4;1; R$1,69 ; R$2,41 ;46;N;1;1
04/10/2017;5;5; R$2,94 ; R$4,19 ;74;N;2;5
04/10/2017;5;6; R$3,03 ; R$4,32 ;100;N;2;6
04/10/2017;2;3; R$1,10 ; R$1,16 ;61;N;2;3
04/10/2017;4;10; R$1,74 ; R$2,48 ;71;N;1;
04/10/2017;9;8; R$2,59 ; R$2,72 ;31;N;1;8
04/10/2017;5;7; R$3,00 ; R$4,28 ;68;N;1;7
04/10/2017;7;2; R$1,04 ; R$1,48 ;100;N;1;2
04/10/2017;6;10; R$2,82 ; R$2,97 ;26;N;1;
04/10/2017;9;5; R$2,59 ; R$2,72 ;96;N;1;5
04/10/2017;7;5; R$1,02 ; R$1,45 ;33;N;1;5
04/10/2017;2;8; R$1,09 ; R$1,14 ;14;N;2;8
04/10/2017;3;6; R$0,77 ; R$0,96 ;33;N;1;6
04/10/2017;5;7; R$3,03 ; R$4,32 ;84;N;1;7
04/10/2017;7;10; R$0,98 ; R$1,40 ;104;N;1;
04/10/2017;9;9; R$2,69 ; R$2,84 ;52;N;2;9
04/10/2017;9;5; R$2,64 ; R$2,78 ;45;N;1;5
04/10/2017;9;4; R$8,05 ; R$8,47 ;111;N;1;4
04/10/2017;3;6; R$0,74 ; R$0,93 ;36;N;2;6
04/10/2017;3;10; R$0,77 ; R$0,96 ;115;N;1;
04/10/2017;7;1; R$1,02 ; R$1,45 ;71;N;1;1
05/10/2017;4;5; R$1,72 ; R$2,46 ;30;N;1;5
05/10/2017;7;10; R$1,02 ; R$1,45 ;68;N;1;
05/10/2017;2;6; R$1,12 ; R$1,18 ;102;N;2;6
05/10/2017;6;3; R$2,91 ; R$3,06 ;108;N;2;3
05/10/2017;5;7; R$2,91 ; R$4,15 ;82;N;1;7
05/10/2017;6;4; R$2,94 ; R$3,09 ;110;N;1;4
05/10/2017;7;5; R$1,03 ; R$1,47 ;91;N;2;5
05/10/2017;6;7; R$2,88 ; R$3,03 ;36;N;2;7
05/10/2017;9;9; R$8,05 ; R$8,47 ;11;N;1;9
05/10/2017;4;5; R$1,72 ; R$2,46 ;19;N;1;5
05/10/2017;7;2; R$1,02 ; R$1,45 ;87;N;2;2
05/10/2017;3;3; R$0,77 ; R$0,96 ;97;N;1;3
05/10/2017;7;3; R$1,01 ; R$1,44 ;67;N;1;3
05/10/2017;1;8; R$6,48 ; R$8,10 ;10;N;2;8
06/10/2017;1;2; R$6,61 ; R$8,27 ;41;N;1;2
06/10/2017;1;2; R$6,81 ; R$8,52 ;14;N;1;2
06/10/2017;9;9; R$2,61 ; R$2,75 ;50;N;2;9
06/10/2017;6;2; R$2,82 ; R$2,97 ;68;N;2;2
06/10/2017;7;8; R$1,03 ; R$1,47 ;16;N;1;8
06/10/2017;9;3; R$8,29 ; R$8,73 ;20;N;2;3
06/10/2017;5;9; R$3,06 ; R$4,37 ;66;N;2;9
06/10/2017;5;1; R$3,06 ; R$4,37 ;10;N;1;1
06/10/2017;7;5; R$1,03 ; R$1,47 ;28;N;2;5
06/10/2017;9;2; R$2,64 ; R$2,78 ;28;N;2;2
06/10/2017;5;2; R$3,00 ; R$4,28 ;45;N;1;2
06/10/2017;4;3; R$1,65 ; R$2,36 ;53;N;1;3
06/10/2017;2;3; R$1,12 ; R$1,18 ;91;N;2;3
06/10/2017;4;4; R$1,67 ; R$2,39 ;90;N;1;4
06/10/2017;6;3; R$2,76 ; R$2,91 ;55;N;2;3
06/10/2017;6;5; R$2,76 ; R$2,91 ;82;N;1;5
06/10/2017;7;7; R$1,03 ; R$1,47 ;97;N;1;7
06/10/2017;2;10; R$1,12 ; R$1,18 ;109;N;1;
06/10/2017;7;3; R$1,02 ; R$1,45 ;109;N;1;3
06/10/2017;9;10; R$8,05 ; R$8,47 ;29;N;1;
06/10/2017;9;3; R$8,13 ; R$8,56 ;21;N;2;3
06/10/2017;7;2; R$1,01 ; R$1,44 ;98;N;1;2
06/10/2017;4;8; R$1,70 ; R$2,43 ;69;N;1;8
07/10/2017;1;7; R$6,55 ; R$8,18 ;19;N;1;7
07/10/2017;2;9; R$1,14 ; R$1,20 ;10;N;1;9
07/10/2017;5;7; R$2,97 ; R$4,24 ;16;N;1;7
07/10/2017;5;5; R$3,03 ; R$4,32 ;72;N;1;5
07/10/2017;6;6; R$2,94 ; R$3,09 ;109;N;2;6
07/10/2017;3;9; R$0,76 ; R$0,95 ;33;N;1;9
07/10/2017;5;7; R$2,97 ; R$4,24 ;94;N;1;7
07/10/2017;6;7; R$2,88 ; R$3,03 ;82;N;1;7
07/10/2017;7;4; R$1,04 ; R$1,48 ;34;N;2;4
07/10/2017;9;1; R$2,61 ; R$2,75 ;23;N;2;1
07/10/2017;3;6; R$0,77 ; R$0,96 ;57;N;1;6
07/10/2017;4;9; R$1,70 ; R$2,43 ;51;N;2;9
07/10/2017;9;7; R$2,67 ; R$2,81 ;11;N;1;7
07/10/2017;7;8; R$1,00 ; R$1,43 ;101;N;2;8
07/10/2017;5;4; R$2,94 ; R$4,19 ;36;N;1;4
07/10/2017;5;5; R$2,94 ; R$4,19 ;53;N;1;5
07/10/2017;9;7; R$2,61 ; R$2,75 ;22;N;1;7
07/10/2017;1;9; R$6,75 ; R$8,43 ;51;N;2;9
07/10/2017;2;4; R$1,14 ; R$1,20 ;24;N;2;4
08/10/2017;3;7; R$0,74 ; R$0,93 ;25;N;1;7
08/10/2017;4;7; R$1,67 ; R$2,39 ;93;N;1;7
08/10/2017;5;5; R$3,06 ; R$4,37 ;88;N;2;5
08/10/2017;9;6; R$8,05 ; R$8,47 ;20;N;1;6
08/10/2017;5;2; R$2,94 ; R$4,19 ;60;N;1;2
08/10/2017;5;7; R$3,06 ; R$4,37 ;95;N;1;7
08/10/2017;9;9; R$2,61 ; R$2,75 ;35;N;1;9
08/10/2017;2;5; R$1,09 ; R$1,14 ;21;N;1;5
08/10/2017;4;2; R$1,72 ; R$2,46 ;26;N;1;2
08/10/2017;5;10; R$3,09 ; R$4,41 ;37;N;2;
08/10/2017;7;8; R$0,98 ; R$1,40 ;103;N;1;8
08/10/2017;9;6; R$8,21 ; R$8,65 ;12;N;1;6
08/10/2017;2;1; R$1,15 ; R$1,22 ;103;N;1;1
08/10/2017;2;5; R$1,11 ; R$1,17 ;67;N;1;5
08/10/2017;6;10; R$2,79 ; R$2,94 ;80;N;1;
08/10/2017;6;3; R$2,82 ; R$2,97 ;99;N;1;3
08/10/2017;3;8; R$0,78 ; R$0,98 ;64;N;1;8
08/10/2017;4;9; R$1,69 ; R$2,41 ;102;N;1;9
08/10/2017;9;7; R$2,56 ; R$2,70 ;28;N;1;7
08/10/2017;9;7; R$2,64 ; R$2,78 ;49;N;1;7
08/10/2017;4;3; R$1,65 ; R$2,36 ;105;N;1;3
09/10/2017;9;4; R$2,61 ; R$2,75 ;22;N;1;4
09/10/2017;9;6; R$8,29 ; R$8,73 ;45;N;1;6
09/10/2017;1;3; R$6,55 ; R$8,18 ;35;N;2;3
09/10/2017;2;2; R$1,09 ; R$1,14 ;54;N;1;2
09/10/2017;1;2; R$6,88 ; R$8,60 ;40;N;1;2
09/10/2017;3;1; R$0,75 ; R$0,94 ;103;N;2;1
09/10/2017;4;2; R$1,70 ; R$2,43 ;14;N;1;2
09/10/2017;7;10; R$1,04 ; R$1,48 ;106;N;1;
09/10/2017;2;3; R$1,09 ; R$1,14 ;108;N;2;3
09/10/2017;4;7; R$1,65 ; R$2,36 ;106;N;1;7
09/10/2017;3;5; R$0,78 ; R$0,98 ;65;N;1;5
09/10/2017;6;6; R$2,76 ; R$2,91 ;96;N;1;6
09/10/2017;7;1; R$1,00 ; R$1,43 ;63;N;1;1
10/10/2017;6;5; R$2,88 ; R$3,03 ;45;N;1;5
10/10/2017;7;7; R$1,03 ; R$1,47 ;15;N;1;7
10/10/2017;9;10; R$2,69 ; R$2,84 ;105;N;2;
10/10/2017;4;2; R$1,65 ; R$2,36 ;103;N;1;2
10/10/2017;5;7; R$2,94 ; R$4,19 ;106;N;1;7
10/10/2017;2;4; R$1,11 ; R$1,17 ;95;N;2;4
10/10/2017;4;7; R$1,70 ; R$2,43 ;81;N;2;7
10/10/2017;6;10; R$2,79 ; R$2,94 ;52;N;1;
10/10/2017;9;6; R$8,21 ; R$8,65 ;42;N;1;6
10/10/2017;2;3; R$1,13 ; R$1,19 ;108;N;1;3
10/10/2017;7;1; R$1,03 ; R$1,47 ;72;N;1;1
10/10/2017;4;8; R$1,72 ; R$2,46 ;91;N;2;8
10/10/2017;7;1; R$1,02 ; R$1,45 ;95;N;1;1
10/10/2017;7;2; R$1,00 ; R$1,43 ;72;N;1;2
10/10/2017;9;3; R$2,61 ; R$2,75 ;54;N;1;3
10/10/2017;4;9; R$1,72 ; R$2,46 ;89;N;1;9
10/10/2017;5;8; R$2,91 ; R$4,15 ;83;N;2;8
10/10/2017;6;6; R$2,91 ; R$3,06 ;27;N;2;6
11/10/2017;2;2; R$1,13 ; R$1,19 ;22;N;1;2
11/10/2017;6;5; R$2,88 ; R$3,03 ;42;N;1;5
11/10/2017;5;7; R$3,06 ; R$4,37 ;19;N;2;7
11/10/2017;3;5; R$0,78 ; R$0,98 ;73;N;2;5
11/10/2017;6;10; R$2,85 ; R$3,00 ;100;N;1;
11/10/2017;7;4; R$1,03 ; R$1,47 ;42;N;1;4
11/10/2017;7;2; R$0,98 ; R$1,40 ;93;N;1;2
11/10/2017;7;3; R$1,04 ; R$1,48 ;31;N;2;3
11/10/2017;4;8; R$1,67 ; R$2,39 ;94;N;2;8
11/10/2017;7;4; R$0,98 ; R$1,40 ;104;N;1;4
11/10/2017;9;6; R$2,61 ; R$2,75 ;71;N;2;6
11/10/2017;4;10; R$1,69 ; R$2,41 ;109;N;2;
11/10/2017;5;7; R$3,09 ; R$4,41 ;44;N;1;7
11/10/2017;5;3; R$3,06 ; R$4,37 ;45;N;1;3
11/10/2017;9;1; R$2,64 ; R$2,78 ;15;N;1;1
11/10/2017;2;2; R$1,09 ; R$1,14 ;103;N;2;2
11/10/2017;2;2; R$1,12 ; R$1,18 ;107;N;2;2
11/10/2017;6;9; R$2,85 ; R$3,00 ;110;N;1;9
11/10/2017;5;8; R$2,97 ; R$4,24 ;25;N;2;8
11/10/2017;2;5; R$1,15 ; R$1,22 ;87;N;1;5
11/10/2017;4;3; R$1,67 ; R$2,39 ;35;N;2;3
11/10/2017;9;3; R$2,64 ; R$2,78 ;87;N;2;3
12/10/2017;1;1; R$6,48 ; R$8,10 ;61;N;2;1
12/10/2017;9;1; R$2,59 ; R$2,72 ;58;N;1;1
12/10/2017;9;8; R$8,38 ; R$8,82 ;82;N;2;8
12/10/2017;7;9; R$0,99 ; R$1,41 ;29;N;1;9
12/10/2017;5;1; R$2,94 ; R$4,19 ;99;N;1;1
12/10/2017;9;5; R$8,29 ; R$8,73 ;45;N;1;5
12/10/2017;7;10; R$1,02 ; R$1,45 ;100;N;2;
12/10/2017;9;5; R$8,29 ; R$8,73 ;112;C;1;5
12/10/2017;2;6; R$1,12 ; R$1,18 ;96;N;1;6
12/10/2017;7;3; R$0,99 ; R$1,41 ;53;N;1;3
12/10/2017;2;8; R$1,13 ; R$1,19 ;68;N;2;8
12/10/2017;5;10; R$2,91 ; R$4,15 ;43;N;1;
12/10/2017;7;8; R$1,02 ; R$1,45 ;99;N;1;8
12/10/2017;9;10; R$8,29 ; R$8,73 ;48;N;2;
12/10/2017;9;7; R$8,38 ; R$8,82 ;32;N;1;7
12/10/2017;4;2; R$1,69 ; R$2,41 ;108;N;1;2
12/10/2017;7;7; R$1,02 ; R$1,45 ;79;N;1;7
12/10/2017;4;6; R$1,72 ; R$2,46 ;101;N;2;6
13/10/2017;1;10; R$6,55 ; R$8,18 ;53;N;2;
13/10/2017;5;6; R$2,91 ; R$4,15 ;106;N;1;6
13/10/2017;9;6; R$2,61 ; R$2,75 ;64;N;2;6
13/10/2017;9;5; R$8,13 ; R$8,56 ;65;N;1;5
13/10/2017;1;10; R$6,81 ; R$8,52 ;92;N;2;
13/10/2017;1;7; R$6,48 ; R$8,10 ;109;N;2;7
13/10/2017;6;3; R$2,85 ; R$3,00 ;72;N;2;3
13/10/2017;1;6; R$6,75 ; R$8,43 ;25;N;2;6
13/10/2017;1;5; R$6,75 ; R$8,43 ;54;N;1;5
13/10/2017;5;10; R$2,91 ; R$4,15 ;72;N;1;
13/10/2017;6;1; R$2,82 ; R$2,97 ;88;N;1;1
13/10/2017;7;7; R$0,98 ; R$1,40 ;15;N;1;7
13/10/2017;1;4; R$6,75 ; R$8,43 ;100;N;1;4
13/10/2017;5;9; R$3,09 ; R$4,41 ;59;N;2;9
13/10/2017;3;10; R$0,75 ; R$0,94 ;106;N;1;
13/10/2017;7;10; R$0,98 ; R$1,40 ;109;N;1;
13/10/2017;4;7; R$1,70 ; R$2,43 ;102;N;1;7
14/10/2017;3;9; R$0,78 ; R$0,97 ;96;N;2;9
14/10/2017;9;8; R$8,29 ; R$8,73 ;95;N;1;8
14/10/2017;5;4; R$3,09 ; R$4,41 ;103;N;2;4
14/10/2017;3;2; R$0,79 ; R$0,99 ;69;N;2;2
14/10/2017;6;8; R$2,79 ; R$2,94 ;10;N;1;8
14/10/2017;6;5; R$2,91 ; R$3,06 ;30;N;1;5
14/10/2017;6;2; R$2,82 ; R$2,97 ;12;N;1;2
14/10/2017;9;6; R$2,59 ; R$2,72 ;103;N;1;6
14/10/2017;1;6; R$6,88 ; R$8,60 ;20;N;2;6
14/10/2017;5;9; R$3,09 ; R$4,41 ;12;N;2;9
14/10/2017;5;6; R$2,97 ; R$4,24 ;44;N;1;6
14/10/2017;7;4; R$0,98 ; R$1,40 ;74;N;1;4
14/10/2017;1;9; R$6,88 ; R$8,60 ;13;N;1;9
14/10/2017;9;4; R$2,72 ; R$2,86 ;106;N;1;4
14/10/2017;9;6; R$2,59 ; R$2,72 ;62;N;2;6
14/10/2017;4;8; R$1,69 ; R$2,41 ;57;N;2;8
14/10/2017;7;3; R$1,03 ; R$1,47 ;96;N;1;3
14/10/2017;9;4; R$2,64 ; R$2,78 ;61;N;1;4
15/10/2017;3;6; R$0,77 ; R$0,96 ;88;N;1;6
15/10/2017;3;8; R$0,78 ; R$0,97 ;11;N;1;8
15/10/2017;4;8; R$1,69 ; R$2,41 ;97;N;2;8
15/10/2017;7;3; R$0,98 ; R$1,40 ;82;N;2;3
15/10/2017;3;9; R$0,77 ; R$0,96 ;111;N;2;9
15/10/2017;9;1; R$8,05 ; R$8,47 ;25;N;1;1
15/10/2017;6;6; R$2,94 ; R$3,09 ;99;N;1;6
15/10/2017;1;5; R$6,68 ; R$8,35 ;58;N;1;5
15/10/2017;3;1; R$0,76 ; R$0,95 ;79;N;2;1
15/10/2017;5;7; R$3,06 ; R$4,37 ;52;N;1;7
15/10/2017;9;9; R$2,64 ; R$2,78 ;40;N;1;9
15/10/2017;3;5; R$0,76 ; R$0,95 ;114;N;1;5
15/10/2017;5;6; R$2,97 ; R$4,24 ;13;N;1;6
15/10/2017;5;8; R$3,03 ; R$4,32 ;96;N;1;8
15/10/2017;9;7; R$2,72 ; R$2,86 ;84;N;2;7
15/10/2017;9;1; R$2,56 ; R$2,70 ;106;N;1;1
15/10/2017;3;1; R$0,75 ; R$0,94 ;70;N;1;1
15/10/2017;1;7; R$6,88 ; R$8,60 ;12;N;2;7
15/10/2017;1;2; R$6,48 ; R$8,10 ;49;N;1;2
15/10/2017;9;9; R$8,29 ; R$8,73 ;30;N;1;9
16/10/2017;1;5; R$6,48 ; R$8,10 ;46;N;2;5
